video_name,frame_number,x1,y1,x2,y2,confidence,is_face,class_name,object_class,face_id,class_id,original_video
segment_000,17,3.721596002578736,0.2691179811954498,640.0,478.8619995117188,0.1032107695937156,False,person,0,-1,-1,video_1
segment_000,17,31.910343170166016,207.8187255859375,421.2890930175781,479.4493408203125,0.4591540694236755,False,person,0,-1,-1,video_1
segment_000,18,1.4399782419204712,0.6195640563964844,640.0,479.9528503417969,0.1482035368680954,False,person,0,-1,-1,video_1
segment_000,18,41.26099395751953,205.7239532470703,422.5221862792969,478.9954528808594,0.707115650177002,False,person,0,-1,-1,video_1
segment_000,19,1.396274209022522,2.1307055950164795,640.0,479.3705139160156,0.119763895869255,False,person,0,-1,-1,video_1
segment_000,19,44.09195709228516,206.6239471435547,423.8635559082031,479.6541442871094,0.7202495336532593,False,person,0,-1,-1,video_1
segment_000,20,0.0,2.167171001434326,634.259033203125,480.0,0.1978367269039154,False,person,0,-1,-1,video_1
segment_000,20,41.85004806518555,210.40383911132807,424.3146362304688,480.0,0.6145566701889038,False,person,0,-1,-1,video_1
segment_000,21,0.0,2.463101387023926,640.0,480.0,0.1700867563486099,False,person,0,-1,-1,video_1
segment_000,21,39.3327751159668,215.0592498779297,427.698486328125,480.0,0.6743687987327576,False,person,0,-1,-1,video_1
segment_000,22,1.1132556200027466,1.74240243434906,640.0,480.0,0.1890016049146652,False,person,0,-1,-1,video_1
segment_000,22,42.24650955200195,217.7754821777344,433.77777099609375,479.9850769042969,0.6507883071899414,False,person,0,-1,-1,video_1
segment_000,23,0.800510585308075,0.2431091964244842,640.0,479.7595825195313,0.1243094429373741,False,bed,59,-1,-1,video_1
segment_000,23,43.38695907592773,218.30540466308597,429.5779113769531,478.5489196777344,0.5325355529785156,False,person,0,-1,-1,video_1
segment_000,24,0.0,2.104161739349365,639.3182983398438,478.0906372070313,0.1808798164129257,False,person,0,-1,-1,video_1
segment_000,24,39.05924224853516,211.1685028076172,421.6339111328125,477.1776123046875,0.5457426309585571,False,person,0,-1,-1,video_1
segment_000,25,34.787540435791016,207.7071533203125,414.66644287109375,477.643310546875,0.5442344546318054,False,person,0,-1,-1,video_1
segment_000,26,27.31245231628418,201.7470550537109,407.7288818359375,478.2257385253906,0.7294413447380066,False,person,0,-1,-1,video_1
segment_000,27,20.444337844848636,196.2768096923828,402.6605529785156,478.99407958984375,0.6939800381660461,False,person,0,-1,-1,video_1
segment_000,28,16.098527908325195,190.2994842529297,402.1339111328125,479.6733093261719,0.6907479763031006,False,person,0,-1,-1,video_1
segment_000,29,15.96882438659668,191.45880126953125,403.6502990722656,479.5591735839844,0.6928322911262512,False,person,0,-1,-1,video_1
segment_000,30,15.988500595092772,193.1595458984375,403.9649353027344,480.0,0.7091373205184937,False,person,0,-1,-1,video_1
segment_000,31,17.036256790161133,192.4952392578125,405.3910827636719,480.0,0.7112780213356018,False,person,0,-1,-1,video_1
segment_000,32,15.526251792907717,187.5033721923828,404.8424377441406,479.7333679199219,0.7719314694404602,False,person,0,-1,-1,video_1
segment_000,33,16.33428382873535,183.79345703125,402.1007080078125,478.7275085449219,0.5616152882575989,False,person,0,-1,-1,video_1
segment_000,34,20.963951110839844,179.8333740234375,408.603759765625,477.24114990234375,0.6417903304100037,False,person,0,-1,-1,video_1
segment_000,35,25.449840545654297,181.9445953369141,412.0608825683594,475.2374267578125,0.3696556389331817,False,person,0,-1,-1,video_1
segment_000,36,25.292539596557617,168.28756713867188,408.2721557617188,477.45025634765625,0.3989516496658325,False,person,0,-1,-1,video_1
segment_000,36,369.8182678222656,286.8781433105469,510.95904541015625,478.5271606445313,0.6504604816436768,False,person,0,-1,-1,video_1
segment_000,36,8.05825424194336,0.1333089470863342,633.8598022460938,478.2888793945313,0.504887044429779,False,person,0,-1,-1,video_1
segment_000,37,28.482275009155277,177.4613494873047,413.4013671875,480.0,0.4599245488643646,False,person,0,-1,-1,video_1
segment_000,37,374.5960998535156,269.6447448730469,543.4043579101562,480.0,0.6967707276344299,False,person,0,-1,-1,video_1
segment_000,37,11.14284324645996,2.126153945922852,634.2789306640625,480.0,0.4021022021770477,False,person,0,-1,-1,video_1
segment_000,38,27.42743682861328,179.54443359375,405.6124877929688,480.0,0.4741707444190979,False,person,0,-1,-1,video_1
segment_000,38,376.0603942871094,245.51499938964844,552.9341430664062,479.0157775878906,0.8377707004547119,False,person,0,-1,-1,video_1
segment_000,38,9.14480209350586,3.817755699157715,636.091064453125,480.0,0.166989728808403,False,person,0,-1,-1,video_1
segment_000,39,31.21770668029785,186.7054748535156,402.3758239746094,480.0,0.561529278755188,False,person,0,-1,-1,video_1
segment_000,39,377.8615417480469,229.44256591796875,557.5806884765625,478.3612060546875,0.816133975982666,False,person,0,-1,-1,video_1
segment_000,39,5.960130214691162,4.36837100982666,584.8965454101562,478.2607116699219,0.1525780856609344,False,person,0,-1,-1,video_1
segment_000,40,36.40269470214844,185.3442230224609,402.7315979003906,479.4494934082031,0.3571484088897705,False,person,0,-1,-1,video_1
segment_000,40,380.7422180175781,219.374755859375,563.239501953125,477.5869140625,0.6596783399581909,False,person,0,-1,-1,video_1
segment_000,40,4.130921840667725,3.4370927810668945,506.20257568359375,477.4595336914063,0.2047524899244308,False,person,0,-1,-1,video_1
segment_000,41,38.81057357788086,186.85906982421875,402.0608825683594,479.227783203125,0.4429795145988464,False,person,0,-1,-1,video_1
segment_000,41,380.8011779785156,214.0491943359375,569.1968383789062,477.9324645996094,0.5867841839790344,False,person,0,-1,-1,video_1
segment_000,41,2.6946346759796143,3.329730749130249,548.8893432617188,477.14794921875,0.1575207263231277,False,person,0,-1,-1,video_1
segment_000,42,39.32985305786133,175.4674835205078,407.7223815917969,479.90185546875,0.4851927459239959,False,person,0,-1,-1,video_1
segment_000,42,378.921875,212.60003662109372,574.43212890625,478.7135009765625,0.5456302762031555,False,person,0,-1,-1,video_1
segment_000,42,4.928570747375488,2.59973669052124,595.5457153320312,477.7456665039063,0.1852319240570068,False,person,0,-1,-1,video_1
segment_000,43,37.10294342041016,174.09774780273438,406.9289245605469,480.0,0.3593518733978271,False,person,0,-1,-1,video_1
segment_000,43,374.79876708984375,212.5394287109375,575.6305541992188,479.5753784179688,0.7185551524162292,False,person,0,-1,-1,video_1
segment_000,43,5.298806190490723,1.4488484859466553,618.46484375,479.9702453613281,0.2520568966865539,False,person,0,-1,-1,video_1
segment_000,44,31.836027145385746,172.25965881347656,406.2640686035156,478.6976623535156,0.5415722131729126,False,person,0,-1,-1,video_1
segment_000,44,372.8338317871094,210.50572204589844,573.427978515625,478.2462158203125,0.5763513445854187,False,person,0,-1,-1,video_1
segment_000,44,5.524606704711914,1.2558045387268066,626.2677001953125,479.109375,0.3501137495040893,False,person,0,-1,-1,video_1
segment_000,45,32.22657012939453,174.4717559814453,400.2896423339844,478.66351318359375,0.3219629228115082,False,person,0,-1,-1,video_1
segment_000,45,370.79302978515625,207.47882080078125,575.0164184570312,478.573974609375,0.7029288411140442,False,person,0,-1,-1,video_1
segment_000,45,7.255862712860107,2.3813838958740234,627.3721923828125,478.2336730957031,0.3253713250160217,False,person,0,-1,-1,video_1
segment_000,46,31.89520072937012,166.46673583984375,404.6550598144531,479.439208984375,0.4991000294685364,False,person,0,-1,-1,video_1
segment_000,46,367.7567443847656,207.0881500244141,576.77880859375,479.66607666015625,0.4335040152072906,False,person,0,-1,-1,video_1
segment_000,46,9.469409942626951,3.4079322814941406,631.2870483398438,479.1961975097656,0.2398110777139663,False,person,0,-1,-1,video_1
segment_000,47,24.301380157470703,161.02003479003906,398.9642333984375,476.6597900390625,0.4422614276409149,False,person,0,-1,-1,video_1
segment_000,47,368.7740478515625,201.07064819335935,570.4600219726562,475.57177734375,0.3978462219238281,False,person,0,-1,-1,video_1
segment_000,47,3.0800817012786865,2.2935099601745605,630.3721313476562,475.814453125,0.1491914242506027,False,person,0,-1,-1,video_1
segment_000,48,3.773618936538696,48.84076690673828,380.42572021484375,463.8203125,0.4312172830104828,False,person,0,-1,-1,video_1
segment_000,48,344.1655578613281,173.7299346923828,527.7854614257812,463.9690551757813,0.1743392050266266,False,person,0,-1,-1,video_1
segment_000,49,0.0,34.21798324584961,356.22149658203125,454.7760009765625,0.8271496891975403,False,person,0,-1,-1,video_1
segment_000,49,323.0263366699219,129.67835998535156,492.3067626953125,452.4847106933594,0.5701138973236084,False,person,0,-1,-1,video_1
segment_000,50,0.0,24.55865859985352,351.52838134765625,406.3961791992188,0.7214451432228088,False,person,0,-1,-1,video_1
segment_000,50,319.5859375,103.77334594726562,479.7127380371094,435.3029479980469,0.5290425419807434,False,person,0,-1,-1,video_1
segment_000,51,1.1326866149902344,17.711578369140625,358.7900390625,450.326416015625,0.7436818480491638,False,person,0,-1,-1,video_1
segment_000,51,319.87652587890625,96.4385986328125,472.06781005859375,427.1868286132813,0.6250685453414917,False,person,0,-1,-1,video_1
segment_000,51,325.0074768066406,229.2062225341797,464.8488464355469,424.5121154785156,0.4647806882858276,False,person,0,-1,-1,video_1
segment_000,52,0.0,2.9475202560424805,356.7821044921875,468.5428771972656,0.8621212840080261,False,person,0,-1,-1,video_1
segment_000,52,308.12451171875,91.38056182861328,452.3541564941406,418.46331787109375,0.8075498342514038,False,person,0,-1,-1,video_1
segment_000,52,312.74285888671875,223.9151306152344,446.8594665527344,412.4421081542969,0.121575154364109,False,person,0,-1,-1,video_1
segment_000,53,0.0,0.0,348.36578369140625,474.0118103027344,0.8495661616325378,False,person,0,-1,-1,video_1
segment_000,53,305.3400573730469,89.54119110107422,439.22955322265625,404.9327087402344,0.7787578105926514,False,person,0,-1,-1,video_1
segment_000,53,308.311767578125,221.61827087402344,432.00390625,398.1206359863281,0.2596883475780487,False,person,0,-1,-1,video_1
segment_000,54,1.8775392770767207,0.0,335.6200866699219,452.1399841308594,0.7071855068206787,False,person,0,-1,-1,video_1
segment_000,54,307.5910339355469,74.67699432373047,433.3087463378906,381.341064453125,0.5716215968132019,False,person,0,-1,-1,video_1
segment_000,54,307.6383361816406,205.8080902099609,425.43310546875,373.9341125488281,0.4885755181312561,False,person,0,-1,-1,video_1
segment_000,55,1.629854440689087,0.0,337.6513366699219,412.8624572753906,0.8498382568359375,False,person,0,-1,-1,video_1
segment_000,55,300.4451904296875,25.14409446716309,433.20458984375,341.4214782714844,0.1661634892225265,False,person,0,-1,-1,video_1
segment_000,56,0.0,0.0,339.6626892089844,362.7952270507813,0.791812539100647,False,person,0,-1,-1,video_1
segment_000,56,298.2098999023437,0.0,439.8489074707031,292.62091064453125,0.7290319204330444,False,person,0,-1,-1,video_1
segment_000,57,0.0,0.0,333.0104064941406,351.33624267578125,0.7592412829399109,False,person,0,-1,-1,video_1
segment_000,57,300.6958312988281,0.0,441.1140441894531,281.5156555175781,0.5114061236381531,False,person,0,-1,-1,video_1
segment_000,57,566.9149780273438,185.7535400390625,640.0,332.4508972167969,0.4512572586536407,False,tv,62,-1,-1,video_1
segment_000,58,3.235185146331787,0.9522458910942078,294.638916015625,354.355224609375,0.4606720805168152,False,person,0,-1,-1,video_1
segment_000,58,254.21731567382807,0.0,446.2482604980469,286.4183654785156,0.8182328343391418,False,person,0,-1,-1,video_1
segment_000,58,572.7119140625,187.3887176513672,640.0,335.1791687011719,0.3890142738819122,False,tv,62,-1,-1,video_1
segment_000,59,5.436114311218262,0.0,287.35162353515625,343.99560546875,0.6368051767349243,False,person,0,-1,-1,video_1
segment_000,59,246.6790771484375,0.0,457.5314331054688,284.9449462890625,0.7961205244064331,False,person,0,-1,-1,video_1
segment_000,60,6.480442047119141,0.6342245936393738,289.4668884277344,338.9039611816406,0.8273632526397705,False,person,0,-1,-1,video_1
segment_000,60,246.1951141357422,0.0,465.9273376464844,290.2111511230469,0.741463840007782,False,person,0,-1,-1,video_1
segment_000,60,2.627760410308838,298.2926330566406,110.49674224853516,478.7059020996094,0.4452642798423767,False,person,0,-1,-1,video_1
segment_000,60,585.6652221679688,191.5627899169922,640.0,340.1739196777344,0.604779839515686,False,tv,62,-1,-1,video_1
segment_000,61,0.5539431571960449,3.7823057174682617,309.8609313964844,344.3430480957031,0.7509475350379944,False,person,0,-1,-1,video_1
segment_000,61,238.52638244628903,1.469009280204773,458.4909057617188,301.7770690917969,0.4170526266098022,False,person,0,-1,-1,video_1
segment_000,61,0.0,312.3651428222656,91.015869140625,480.0,0.3741129636764526,False,person,0,-1,-1,video_1
segment_000,61,580.7752075195312,196.15411376953125,637.93896484375,346.0195617675781,0.5756122469902039,False,tv,62,-1,-1,video_1
segment_000,61,325.8055419921875,101.26439666748048,456.8637390136719,302.633056640625,0.435003399848938,False,person,0,-1,-1,video_1
segment_000,62,0.0,3.96986722946167,314.2851257324219,356.30224609375,0.8200986385345459,False,person,0,-1,-1,video_1
segment_000,62,0.0,327.7689819335937,66.5947265625,480.0,0.2947693765163421,False,person,0,-1,-1,video_1
segment_000,62,570.6292114257812,205.5517120361328,635.2439575195312,356.0897827148437,0.42641681432724,False,tv,62,-1,-1,video_1
segment_000,62,317.1342163085937,118.17691040039062,442.55023193359375,312.4132385253906,0.8211002945899963,False,person,0,-1,-1,video_1
segment_000,63,0.0,2.7218892574310303,319.0818786621094,352.67333984375,0.8685628771781921,False,person,0,-1,-1,video_1
segment_000,63,1.0834678411483765,335.7871398925781,72.13964080810547,478.4666442871094,0.4169442355632782,False,person,0,-1,-1,video_1
segment_000,63,567.1824340820312,198.1669006347656,637.5632934570312,346.57672119140625,0.4547527134418487,False,tv,62,-1,-1,video_1
segment_000,63,314.6915283203125,117.13813018798828,433.5544128417969,305.85711669921875,0.8695529103279114,False,person,0,-1,-1,video_1
segment_000,64,0.0,2.2962818145751958,312.6556396484375,352.8072204589844,0.8584486246109009,False,person,0,-1,-1,video_1
segment_000,64,1.3141368627548218,338.5539855957031,69.32766723632812,478.07952880859375,0.2174609899520874,False,person,0,-1,-1,video_1
segment_000,64,562.9667358398438,199.19158935546875,637.9224853515625,348.5064392089844,0.4852631390094757,False,tv,62,-1,-1,video_1
segment_000,64,311.8598327636719,119.2165985107422,425.9562072753906,305.4974365234375,0.5976037979125977,False,person,0,-1,-1,video_1
segment_000,64,273.7973022460937,0.513448178768158,305.9974670410156,31.90728759765625,0.6151851415634155,False,cell phone,67,-1,-1,video_1
segment_000,64,218.1686553955078,2.5807700157165527,425.3419799804688,305.9647521972656,0.4118581414222717,False,person,0,-1,-1,video_1
segment_000,65,0.4005567133426666,2.665455102920532,316.1825561523437,355.6587829589844,0.818730890750885,False,person,0,-1,-1,video_1
segment_000,65,1.3471546173095703,346.34820556640625,64.05632781982422,478.9868469238281,0.2311423569917678,False,person,0,-1,-1,video_1
segment_000,65,560.7742919921875,202.80360412597656,638.5966796875,355.2604064941406,0.1257482171058654,False,tv,62,-1,-1,video_1
segment_000,65,311.0023193359375,124.93621063232422,422.34088134765625,309.51324462890625,0.7173723578453064,False,person,0,-1,-1,video_1
segment_000,65,273.735107421875,1.1896824836730957,309.3157043457031,36.71880722045898,0.4063989818096161,False,cell phone,67,-1,-1,video_1
segment_000,65,219.28504943847656,2.5847811698913574,419.43695068359375,311.7069396972656,0.2235758304595947,False,person,0,-1,-1,video_1
segment_000,66,2.259444236755371,1.7446222305297852,322.56036376953125,353.7246398925781,0.7946680188179016,False,person,0,-1,-1,video_1
segment_000,66,2.4572720527648926,344.5306396484375,66.10578155517578,478.28564453125,0.2450342923402786,False,person,0,-1,-1,video_1
segment_000,66,313.0896301269531,125.2809829711914,424.2278747558594,309.8699951171875,0.7300974130630493,False,person,0,-1,-1,video_1
segment_000,66,277.0592956542969,0.0627270713448524,314.8715209960937,37.890602111816406,0.1306560039520263,False,cell phone,67,-1,-1,video_1
segment_000,66,223.8959503173828,1.5798887014389038,422.3053283691406,312.10797119140625,0.3662482798099518,False,person,0,-1,-1,video_1
segment_000,67,3.725234508514404,2.215081691741944,328.3598022460937,353.7033386230469,0.8587576150894165,False,person,0,-1,-1,video_1
segment_000,67,3.659922122955322,337.072509765625,68.8938217163086,478.9974365234375,0.2132006883621215,False,person,0,-1,-1,video_1
segment_000,67,318.19732666015625,126.42269897460938,430.1793518066406,313.1453857421875,0.1198732331395149,False,person,0,-1,-1,video_1
segment_000,67,282.98052978515625,0.1553884446620941,322.3915710449219,40.29399108886719,0.1027906313538551,False,cell phone,67,-1,-1,video_1
segment_000,67,228.59228515625,2.5328574180603027,429.05084228515625,313.3642578125,0.725842297077179,False,person,0,-1,-1,video_1
segment_000,68,2.015442371368408,2.527498483657837,329.5259704589844,353.7522277832031,0.8342309594154358,False,person,0,-1,-1,video_1
segment_000,68,282.3977966308594,2.185951232910156,318.3482360839844,41.000823974609375,0.1242464855313301,False,cell phone,67,-1,-1,video_1
segment_000,68,227.54684448242188,1.752852439880371,430.8630676269531,311.2500915527344,0.7727357149124146,False,person,0,-1,-1,video_1
segment_000,68,571.2162475585938,203.85641479492188,640.0,354.07440185546875,0.4624598920345306,False,tv,62,-1,-1,video_1
segment_000,69,1.5212385654449463,2.319341897964477,327.85797119140625,354.6700439453125,0.7842840552330017,False,person,0,-1,-1,video_1
segment_000,69,227.9872589111328,2.2094171047210693,433.5172424316406,309.17236328125,0.819756805896759,False,person,0,-1,-1,video_1
segment_000,69,572.8101806640625,205.0577087402344,640.0,354.455810546875,0.3698435425758362,False,tv,62,-1,-1,video_1
segment_000,70,2.585203170776367,2.7029833793640137,330.8441467285156,358.0069580078125,0.872397780418396,False,person,0,-1,-1,video_1
segment_000,70,237.8367462158203,1.80620551109314,443.3723449707031,307.7489318847656,0.4047738313674927,False,person,0,-1,-1,video_1
segment_000,70,576.5911865234375,205.7880401611328,640.0,354.0873413085937,0.1156478971242904,False,tv,62,-1,-1,video_1
segment_000,70,2.442834615707397,336.9792785644531,74.18206787109375,479.8019104003906,0.3641896843910217,False,person,0,-1,-1,video_1
segment_000,70,308.29638671875,20.20587539672852,445.7300415039063,307.1981201171875,0.723455548286438,False,person,0,-1,-1,video_1
segment_000,71,3.376768112182617,1.6606653928756714,338.6267395019531,358.4574279785156,0.8520538210868835,False,person,0,-1,-1,video_1
segment_000,71,246.50286865234372,1.4927189350128174,455.3189392089844,308.7569885253906,0.722229540348053,False,person,0,-1,-1,video_1
segment_000,71,582.65283203125,209.41786193847656,640.0,357.3031616210937,0.5764840841293335,False,tv,62,-1,-1,video_1
segment_000,71,312.11065673828125,5.115557670593262,456.35150146484375,308.154541015625,0.280715137720108,False,person,0,-1,-1,video_1
segment_000,72,2.695909261703491,1.9635642766952517,342.50927734375,362.5248107910156,0.8445290923118591,False,person,0,-1,-1,video_1
segment_000,72,244.94032287597656,1.8343909978866575,458.5583801269531,312.1924743652344,0.6202899217605591,False,person,0,-1,-1,video_1
segment_000,72,586.1554565429688,215.488525390625,640.0,362.4665832519531,0.4112408757209778,False,tv,62,-1,-1,video_1
segment_000,72,315.7926940917969,0.0,459.0246887207031,312.77374267578125,0.5749294757843018,False,person,0,-1,-1,video_1
segment_000,72,297.693359375,22.30716323852539,326.742431640625,54.37845993041992,0.4780848622322082,False,cell phone,67,-1,-1,video_1
segment_000,73,0.512005627155304,2.6305975914001465,341.57965087890625,371.5152282714844,0.8658283948898315,False,person,0,-1,-1,video_1
segment_000,73,243.6682891845703,3.4023094177246094,454.7414855957031,317.8710327148437,0.6653916239738464,False,person,0,-1,-1,video_1
segment_000,73,584.9689331054688,223.7685394287109,638.3627319335938,371.7554626464844,0.5020744800567627,False,tv,62,-1,-1,video_1
segment_000,73,316.3045959472656,0.0,454.80084228515625,318.3914794921875,0.5891776084899902,False,person,0,-1,-1,video_1
segment_000,73,297.3946533203125,33.482032775878906,327.1973876953125,64.6566390991211,0.4518679082393646,False,cell phone,67,-1,-1,video_1
segment_000,74,0.0,2.4307456016540527,335.7422790527344,376.8264770507813,0.7441918849945068,False,person,0,-1,-1,video_1
segment_000,74,578.4952392578125,225.60452270507807,636.4652099609375,372.8579406738281,0.1475775688886642,False,tv,62,-1,-1,video_1
segment_000,74,309.1583557128906,0.0,446.9608154296875,318.99005126953125,0.8262841701507568,False,person,0,-1,-1,video_1
segment_000,74,0.0,342.19384765625,52.14242935180664,480.0,0.3308529555797577,False,person,0,-1,-1,video_1
segment_000,75,0.0,3.728097677230835,337.1089172363281,387.1643676757813,0.7225295305252075,False,person,0,-1,-1,video_1
segment_000,75,576.0899047851562,231.6897125244141,636.84912109375,379.3468627929688,0.4873861670494079,False,tv,62,-1,-1,video_1
segment_000,75,307.81640625,4.100588321685791,443.3616027832031,326.6349792480469,0.8412131071090698,False,person,0,-1,-1,video_1
segment_000,75,0.0,361.3379211425781,39.40504455566406,480.0,0.1031776517629623,False,person,0,-1,-1,video_1
segment_000,76,0.0,5.227575778961182,342.2308044433594,400.3646545410156,0.7731531262397766,False,person,0,-1,-1,video_1
segment_000,76,574.7276000976562,239.4513092041016,637.5982055664062,386.4230651855469,0.1232135295867919,False,tv,62,-1,-1,video_1
segment_000,76,306.9345092773437,21.56544303894043,440.5215759277344,337.7936096191406,0.8619980216026306,False,person,0,-1,-1,video_1
segment_000,77,2.324896335601806,15.896044731140137,333.0238037109375,457.4332275390625,0.8539673089981079,False,person,0,-1,-1,video_1
segment_000,78,3.647638082504273,106.31591796875,343.394775390625,480.0,0.7533741593360901,False,person,0,-1,-1,video_1
segment_000,79,3.411882877349853,142.1645965576172,330.1591186523437,480.0,0.4586012661457062,False,person,0,-1,-1,video_1
segment_000,79,306.9151611328125,207.92710876464844,469.7173767089844,480.0,0.7346633076667786,False,person,0,-1,-1,video_1
segment_000,80,3.392557144165039,142.65811157226562,334.35260009765625,480.0,0.441922664642334,False,person,0,-1,-1,video_1
segment_000,80,297.8788452148437,229.9189910888672,465.8140563964844,480.0,0.7360985279083252,False,person,0,-1,-1,video_1
segment_000,81,4.797649383544922,151.34310913085938,346.337158203125,480.0,0.5938061475753784,False,person,0,-1,-1,video_1
segment_000,81,298.8609619140625,241.52490234375,472.0259704589844,480.0,0.7341192960739136,False,person,0,-1,-1,video_1
segment_000,82,0.0,118.40577697753906,346.5526428222656,480.0,0.4295713305473327,False,person,0,-1,-1,video_1
segment_000,82,293.6156921386719,253.4110107421875,470.6715698242188,480.0,0.7054885625839233,False,person,0,-1,-1,video_1
segment_000,83,0.0,159.40000915527344,347.1861572265625,477.8140563964844,0.5045161843299866,False,person,0,-1,-1,video_1
segment_000,83,294.3861694335937,254.82733154296875,475.3797607421875,477.4474182128906,0.8212892413139343,False,person,0,-1,-1,video_1
segment_000,84,0.0,168.8193817138672,352.6139831542969,475.4586791992188,0.4625107944011688,False,person,0,-1,-1,video_1
segment_000,84,304.0948181152344,252.4220733642578,486.2767028808594,474.5267333984375,0.8340207934379578,False,person,0,-1,-1,video_1
segment_000,85,1.780300259590149,174.72503662109375,358.7641296386719,475.2703247070313,0.6053529977798462,False,person,0,-1,-1,video_1
segment_000,85,311.8630676269531,252.00665283203125,492.8108215332031,475.410400390625,0.7893180847167969,False,person,0,-1,-1,video_1
segment_000,86,1.5972185134887695,183.0431060791016,358.4831237792969,476.3765258789063,0.5255215764045715,False,person,0,-1,-1,video_1
segment_000,86,314.029052734375,255.1805725097656,493.15814208984375,476.8261413574219,0.6880563497543335,False,person,0,-1,-1,video_1
segment_000,87,0.7352625727653503,183.20127868652344,349.0968933105469,474.8722534179688,0.2776370644569397,False,person,0,-1,-1,video_1
segment_000,87,308.79949951171875,255.14198303222656,482.5914916992188,475.608642578125,0.7926656007766724,False,person,0,-1,-1,video_1
segment_000,88,2.388029098510742,182.5650787353516,338.0458984375,472.5828552246094,0.2829271852970123,False,person,0,-1,-1,video_1
segment_000,88,308.9193725585937,250.1367950439453,476.5153198242188,473.25494384765625,0.6310456395149231,False,person,0,-1,-1,video_1
segment_000,88,196.46109008789065,0.0810185074806213,317.0382080078125,41.6688232421875,0.3351217210292816,False,person,0,-1,-1,video_1
segment_000,89,6.477616786956787,177.38970947265625,347.83221435546875,471.4065246582031,0.4168275892734527,False,person,0,-1,-1,video_1
segment_000,89,313.49053955078125,242.2825164794922,475.9809875488281,471.7368774414063,0.7857309579849243,False,person,0,-1,-1,video_1
