segment,frame_number,object_class,class_name,confidence_score,x1,y1,x2,y2,is_face
segment_000.mp4,64,0,person,0.7173723578453064,311.1604,126.83133,422.3407,309.3355,False
segment_000.mp4,64,67,cell phone,0.4063989818096161,273.79767,0.2631302,310.41577,36.967438,False
segment_000.mp4,65,0,person,0.7946680188179016,0.84225464,1.2402039,324.27502,352.41284,False
segment_000.mp4,65,0,person,0.7300974130630493,312.70862,126.352875,424.68457,310.20416,False
segment_000.mp4,65,0,person,0.3662482798099518,225.7154,1.3504028,424.78644,312.1688,False
segment_000.mp4,66,0,person,0.8587576150894165,1.0620117,0.9715576,327.39307,352.799,False
segment_000.mp4,66,0,person,0.725842297077179,229.1713,2.3953247,431.28757,313.4014,False
segment_000.mp4,67,0,person,0.8342309594154358,1.2802124,1.0895691,328.3894,353.59467,False
segment_000.mp4,67,0,person,0.7727357149124146,228.32504,1.1254272,432.60294,310.4462,False
segment_000.mp4,67,62,tv,0.46245989203453064,571.43274,204.42758,639.7064,354.3135,False
segment_000.mp4,67,0,person,0.2500707805156708,0.45737457,328.23346,66.22495,478.88043,False
segment_000.mp4,68,0,person,0.819756805896759,228.89816,1.9656677,435.78372,307.68982,False
segment_000.mp4,68,0,person,0.7842840552330017,0.9256897,1.0157471,325.77094,354.4557,False
segment_000.mp4,68,62,tv,0.3698435425758362,572.8439,205.52058,639.7235,354.71356,False
segment_000.mp4,69,0,person,0.872397780418396,1.3599854,1.0855103,329.92017,358.9109,False
segment_000.mp4,69,0,person,0.723455548286438,305.9936,0.7206116,447.68915,306.17538,False
segment_000.mp4,69,0,person,0.4047738313674927,242.29388,0.57003784,447.82965,306.66418,False
segment_000.mp4,69,0,person,0.36418968439102173,0.88479614,335.53195,73.76671,479.15616,False
segment_000.mp4,70,0,person,0.8520538210868835,0.20626831,0.67544556,339.89423,357.53674,False
segment_000.mp4,70,0,person,0.722229540348053,247.8372,0.6461487,459.6313,308.36325,False
segment_000.mp4,70,62,tv,0.5764840841293335,582.79565,209.7381,639.5891,357.5138,False
segment_000.mp4,70,0,person,0.28071513772010803,311.55682,0.68392944,459.22882,308.06943,False
segment_000.mp4,70,64,mouse,0.27816447615623474,610.0679,372.02213,631.73,389.929,False
segment_000.mp4,71,0,person,0.8445290923118591,0.467865,1.0645752,343.03125,362.38513,False
segment_000.mp4,71,0,person,0.6202899217605591,242.10666,0.49780273,459.2678,311.83966,False
segment_000.mp4,71,0,person,0.5749294757843018,316.45715,0.24246216,458.55127,313.45505,False
segment_000.mp4,71,67,cell phone,0.47808486223220825,297.6574,23.432608,326.0987,54.685173,False
segment_000.mp4,71,62,tv,0.4112408757209778,586.1165,215.80786,639.60004,362.32916,False
segment_000.mp4,71,64,mouse,0.2859615087509155,613.1091,377.8183,634.41144,396.24408,False
segment_000.mp4,72,0,person,0.8658283948898315,0.055114746,0.5190735,342.22656,372.24103,False
segment_000.mp4,72,0,person,0.6653916239738464,243.60573,1.1716309,454.35046,316.8802,False
segment_000.mp4,72,0,person,0.5891776084899902,317.54172,0.3758545,453.42014,317.42877,False
segment_000.mp4,72,62,tv,0.5020744800567627,585.05725,223.27783,639.578,371.9275,False
segment_000.mp4,72,67,cell phone,0.4518679082393646,297.3098,34.25112,327.69745,65.40149,False
segment_000.mp4,73,0,person,0.8262841701507568,310.34497,1.1106873,446.40546,318.07736,False
segment_000.mp4,73,0,person,0.7441918849945068,0.715271,0.58862305,336.12598,377.5575,False
segment_000.mp4,73,0,person,0.3308529555797577,0.33431244,341.75864,50.412224,479.3245,False
segment_000.mp4,74,0,person,0.8412131071090698,309.75952,9.652222,443.52466,327.26166,False
segment_000.mp4,74,0,person,0.7225295305252075,1.6802063,0.9685974,339.64587,388.31238,False
segment_000.mp4,74,62,tv,0.48738616704940796,576.85333,230.74597,639.6684,378.91815,False
segment_000.mp4,74,0,person,0.33847036957740784,138.34067,243.11499,245.16241,387.79346,False
segment_000.mp4,75,0,person,0.8619980216026306,308.71393,31.142303,440.7287,338.78467,False
segment_000.mp4,75,0,person,0.7731531262397766,0.9600525,1.2923889,346.16766,401.40015,False
segment_000.mp4,76,0,person,0.8539673089981079,0.8411865,2.103363,330.57648,467.84164,False
segment_000.mp4,77,0,person,0.7533741593360901,0.7788696,93.98566,325.01398,478.609,False
segment_000.mp4,77,75,vase,0.3160703778266907,70.3473,369.5019,203.38971,479.9762,False
segment_000.mp4,78,0,person,0.7346633076667786,304.3183,213.10667,472.14728,479.03088,False
segment_000.mp4,78,0,person,0.4586012661457062,0.59329224,152.26965,329.89017,478.7962,False
segment_000.mp4,78,0,person,0.318499892950058,14.095856,231.32332,316.39603,479.57257,False
segment_000.mp4,79,0,person,0.7360985279083252,291.63116,232.19366,468.1358,479.79822,False
segment_000.mp4,79,0,person,0.441922664642334,0.95376587,150.21458,343.1376,478.25745,False
segment_000.mp4,80,0,person,0.7341192960739136,295.71454,242.58905,472.13483,479.30408,False
segment_000.mp4,80,0,person,0.5938061475753784,2.206421,156.95668,350.83118,479.51343,False
segment_000.mp4,80,59,bed,0.26769357919692993,1.4569092,2.2540894,637.31213,477.78467,False
segment_000.mp4,81,0,person,0.7054885625839233,294.23334,254.63513,470.8252,479.2428,False
segment_000.mp4,81,0,person,0.42957133054733276,0.47439575,101.801575,348.2364,479.32983,False
segment_000.mp4,81,0,person,0.31372588872909546,6.419922,256.3023,348.07062,479.75244,False
segment_000.mp4,82,0,person,0.8212892413139343,299.7065,254.03061,475.52823,479.81778,False
segment_000.mp4,82,0,person,0.5045161843299866,0.75286865,176.85791,345.029,479.26776,False
segment_000.mp4,83,0,person,0.8340207934379578,308.97174,252.05246,485.76288,479.67868,False
segment_000.mp4,83,0,person,0.4625107944011688,0.9656372,170.63202,349.29974,479.42004,False
segment_000.mp4,83,0,person,0.30614569783210754,5.640686,262.68896,350.75095,479.83923,False
segment_000.mp4,84,0,person,0.7893180847167969,314.1054,252.17784,491.70587,479.67456,False
segment_000.mp4,84,0,person,0.6053529977798462,1.733551,177.3017,357.9402,479.09973,False
segment_000.mp4,85,0,person,0.6880563497543335,315.35034,255.3167,492.07544,479.3062,False
segment_000.mp4,85,0,person,0.5255215764045715,1.2697144,185.02179,357.16467,479.06146,False
segment_000.mp4,86,0,person,0.7926656007766724,309.0927,255.74454,480.5276,479.69608,False
segment_000.mp4,86,0,person,0.385590523481369,200.35251,0.1200943,317.8547,42.741184,False
segment_000.mp4,86,0,person,0.2852408289909363,6.3900146,273.85364,346.60028,479.90656,False
segment_000.mp4,86,0,person,0.2776370644569397,0.710083,183.03844,346.79773,479.24805,False
segment_000.mp4,87,0,person,0.6310456395149231,309.59216,251.09468,474.54016,479.7364,False
segment_000.mp4,87,0,person,0.3351217210292816,195.21388,0.109703064,317.13513,41.708282,False
segment_000.mp4,87,0,person,0.28292718529701233,0.9577637,184.28958,332.4879,479.24173,False
segment_000.mp4,87,0,person,0.25335168838500977,2.0620117,1.7192383,633.5695,480.0,False
segment_000.mp4,88,0,person,0.7857309579849243,313.40564,242.91699,473.3236,479.44885,False
segment_000.mp4,88,0,person,0.41682758927345276,3.974884,177.25627,349.99246,478.84222,False
segment_000.mp4,89,0,person,0.8236414790153503,307.51917,235.61508,465.61646,479.3712,False
segment_000.mp4,89,0,person,0.34226006269454956,8.006836,169.97589,347.0754,479.83704,False
segment_000.mp4,89,0,person,0.2903565764427185,38.299927,254.69473,347.1397,479.59128,False
segment_000.mp4,90,0,person,0.8205123543739319,294.95422,234.03357,456.06726,479.27863,False
segment_000.mp4,90,0,person,0.5430246591567993,7.092865,161.73059,344.2006,476.67847,False
segment_000.mp4,91,0,person,0.7784286141395569,287.48444,236.73654,449.66608,479.7524,False
segment_000.mp4,91,0,person,0.5936325192451477,4.320343,161.66614,342.4399,477.87634,False
segment_000.mp4,92,0,person,0.8330177068710327,305.4209,231.30353,467.00964,479.56055,False
segment_000.mp4,92,0,person,0.6013680100440979,24.095764,164.09848,351.7771,474.4186,False
segment_000.mp4,93,0,person,0.7614444494247437,317.3708,227.13217,472.98834,479.50192,False
segment_000.mp4,93,0,person,0.6120155453681946,33.03473,168.20374,356.91766,479.21655,False
segment_000.mp4,93,0,person,0.3212512731552124,322.59253,363.7691,459.96436,479.6551,False
segment_000.mp4,94,0,person,0.8084966540336609,312.53833,227.4892,469.40015,479.5064,False
segment_000.mp4,94,0,person,0.6924371123313904,30.020142,167.8233,349.03195,479.18018,False
segment_000.mp4,95,0,person,0.7734233140945435,315.0495,230.8985,471.8192,479.81305,False
segment_000.mp4,95,0,person,0.7274985313415527,29.572632,174.06004,350.98944,479.63855,False
segment_000.mp4,95,0,person,0.48060691356658936,317.7218,342.6787,459.07886,479.69458,False
segment_000.mp4,96,0,person,0.8214294910430908,305.00916,232.6271,459.95905,479.59,False
segment_000.mp4,96,0,person,0.5189706683158875,21.176758,178.98306,344.22473,479.76297,False
segment_000.mp4,97,0,person,0.8650355935096741,293.1592,232.94981,450.1783,479.12878,False
segment_000.mp4,97,0,person,0.6679738759994507,15.77005,168.09845,343.48206,479.07446,False
segment_000.mp4,98,0,person,0.8289682269096375,290.02545,231.91016,449.53485,479.12415,False
segment_000.mp4,98,0,person,0.6924228072166443,14.951447,158.52979,345.13367,478.75323,False
segment_000.mp4,99,0,person,0.8014366030693054,301.529,230.45477,460.70898,479.09137,False
segment_000.mp4,99,0,person,0.7637783885002136,18.209656,161.63702,351.41614,479.82758,False
segment_000.mp4,99,0,person,0.623772382736206,305.10065,372.4024,450.20697,479.66107,False
segment_000.mp4,100,0,person,0.7404197454452515,319.67645,227.9793,476.67535,479.17157,False
segment_000.mp4,100,0,person,0.720882773399353,25.99533,169.53896,358.53406,479.46875,False
segment_000.mp4,100,0,person,0.5924357175827026,323.45593,370.54968,466.0896,479.64392,False
segment_000.mp4,101,0,person,0.8704296946525574,333.43695,224.2398,490.6969,479.5149,False
segment_000.mp4,101,0,person,0.7298821210861206,38.795197,177.26929,358.48495,479.34143,False
segment_000.mp4,102,0,person,0.8327590227127075,340.20667,221.10065,499.4762,479.48206,False
segment_000.mp4,102,0,person,0.6213534474372864,50.93921,182.24115,370.37436,477.77118,False
segment_000.mp4,103,0,person,0.8224461674690247,345.63824,217.86652,503.27667,479.62592,False
segment_000.mp4,103,0,person,0.6740894913673401,58.776733,181.79071,374.3871,479.2166,False
segment_000.mp4,104,0,person,0.8801992535591125,345.98428,213.36438,504.0826,479.60168,False
segment_000.mp4,104,0,person,0.715766429901123,58.315247,186.87862,371.73737,479.17267,False
segment_000.mp4,105,0,person,0.887894332408905,348.39185,212.25659,507.73468,479.6015,False
segment_000.mp4,105,0,person,0.7450562715530396,59.503998,186.32422,373.5482,478.6729,False
segment_000.mp4,105,73,book,0.29282107949256897,568.6084,101.775085,640.0,169.51709,False
segment_000.mp4,105,73,book,0.27972695231437683,546.5839,87.630554,638.38104,176.02002,False
segment_000.mp4,106,0,person,0.9043396711349487,354.77448,205.82999,517.19293,479.5297,False
segment_000.mp4,106,0,person,0.6834894418716431,70.58374,191.72137,371.38788,477.60797,False
segment_000.mp4,107,0,person,0.8093315362930298,369.83997,203.47316,534.41034,479.67786,False
segment_000.mp4,107,0,person,0.61585932970047,89.98001,177.74463,393.90173,478.10095,False
segment_000.mp4,108,0,person,0.8501116037368774,382.172,194.3547,556.5129,479.6965,False
segment_000.mp4,108,0,person,0.5913600325584412,108.20863,185.80743,407.18604,479.8941,False
segment_000.mp4,108,0,person,0.29264214634895325,390.6607,325.22278,553.1323,479.7472,False
segment_000.mp4,109,0,person,0.8688320517539978,381.90277,191.5976,553.07715,479.73212,False
segment_000.mp4,109,0,person,0.7549246549606323,112.832245,224.47467,407.40067,478.92816,False
segment_000.mp4,110,0,person,0.8312091827392578,377.80786,192.75565,543.669,479.68222,False
segment_000.mp4,110,0,person,0.6341408491134644,104.83267,191.86194,403.2159,477.41742,False
segment_000.mp4,110,0,person,0.2601318061351776,193.85129,381.98297,273.17865,479.76727,False
segment_000.mp4,111,0,person,0.8590810894966125,370.74622,197.7955,535.52454,479.73782,False
segment_000.mp4,111,0,person,0.6674562692642212,94.502075,189.83203,399.91553,479.91248,False
segment_000.mp4,112,0,person,0.8464139699935913,351.9931,209.98077,514.9045,479.6681,False
segment_000.mp4,112,0,person,0.7026193737983704,70.97974,189.93774,377.9041,479.18414,False
segment_000.mp4,113,0,person,0.6042470932006836,41.16101,183.79517,356.875,479.511,False
segment_000.mp4,113,0,person,0.3422412574291229,5.3773193,0.1262207,636.59033,479.18097,False
segment_000.mp4,114,0,person,0.4264543652534485,5.058136,182.0589,334.68005,479.17004,False
segment_000.mp4,114,0,person,0.2877817153930664,292.90472,231.63391,447.60455,479.59888,False
segment_000.mp4,115,0,person,0.3133130669593811,0.2053833,179.35768,316.3186,478.14465,False
segment_000.mp4,116,0,person,0.738265335559845,248.28369,368.3896,390.61627,479.62738,False
segment_000.mp4,116,0,person,0.6216331124305725,250.1456,237.82544,405.6998,479.32843,False
segment_000.mp4,116,0,person,0.5606777667999268,0.05895996,169.04675,305.8417,479.17615,False
segment_000.mp4,117,0,person,0.5194699764251709,0.0,164.1859,308.7251,479.25854,False
segment_000.mp4,117,0,person,0.48182299733161926,253.54921,360.71912,394.74133,479.64966,False
segment_000.mp4,117,0,person,0.44970422983169556,253.2445,238.16068,408.10065,479.55118,False
segment_000.mp4,117,59,bed,0.26594194769859314,0.9338989,1.3533936,636.93805,479.2979,False
segment_000.mp4,117,67,cell phone,0.2536728084087372,264.55884,260.30292,295.44702,279.81366,False
segment_000.mp4,118,0,person,0.8058146834373474,262.32172,242.24146,422.53937,479.65417,False
segment_000.mp4,118,0,person,0.3001735806465149,264.0241,353.20303,409.81775,479.68484,False
